Micrococcus	0.58575
Kocuria	0.02912
Arthrobacter	0.00178
Pseudarthrobacter	0.00111
Rothia	0.00109
Zhihengliuella	0.00048
Sinomonas	0.00018
Glutamicibacter	0.00014
Auritidibacter	0.00011
Neomicrococcus	0.00010
Psychromicrobium	0.00003
Paenarthrobacter	0.00002
Renibacterium	0.00001
Brachybacterium	0.06549
Dermabacter	0.00073
Devriesea	0.00032
Kytococcus	0.04045
Dermacoccus	0.00594
Luteipulveratus	0.00017
Microbacterium	0.00528
Curtobacterium	0.00058
Leifsonia	0.00039
Clavibacter	0.00036
Agromyces	0.00035
Cryobacterium	0.00029
Agrococcus	0.00022
Microterricola	0.00016
Microcella	0.00015
Frondihabitans	0.00015
Rathayibacter	0.00007
Cnuibacter	0.00024
Plantibacter	0.00005
Humibacter	0.00021
Mycetocola	0.00004
Aurantimicrobium	0.00003
Salinibacterium	0.00002
Rhodoluna	0.00001
Candidatus_Aquiluna	0.00000
Pontimonas	0.00000
Janibacter	0.00182
Serinicoccus	0.00033
Arsenicicoccus	0.00026
Ornithinimicrobium	0.00022
Intrasporangium	0.00017
Phycicoccus	0.00017
Cellulomonas	0.00089
Paraoerskovia	0.00017
Brevibacterium	0.00093
Isoptericola	0.00051
Cellulosimicrobium	0.00022
Xylanimonas	0.00017
Miniimonas	0.00030
Beutenbergia	0.00014
Sanguibacter	0.00018
Austwickia	0.00007
Dermatophilus	0.00004
Jonesia	0.00002
Tropheryma	0.00000
Cutibacterium	0.00779
Tessaracoccus	0.00230
Propionibacterium	0.00140
Acidipropionibacterium	0.00052
Auraticoccus	0.00046
Microlunatus	0.00040
Pseudopropionibacterium	0.00023
Propionimicrobium	0.00001
Nocardioides	0.00071
Aeromicrobium	0.00052
Friedmanniella	0.00036
Micropruina	0.00026
Pimelobacter	0.00015
Marmoricola	0.00015
Kribbella	0.00010
Actinopolymorpha	0.00006
Corynebacterium	0.00498
Mycobacterium	0.00133
Mycolicibacterium	0.00082
Mycolicibacter	0.00009
Mycobacteroides	0.00012
Hoyosella	0.00001
Rhodococcus	0.00171
Nocardia	0.00075
Gordonia	0.00087
Tsukamurella	0.00043
Dietzia	0.00043
Lawsonella	0.00007
Segniliparus	0.00002
Streptomyces	0.00677
Kitasatospora	0.00029
Streptacidiphilus	0.00005
Actinomyces	0.00295
Actinotignum	0.00005
Trueperella	0.00003
Arcanobacterium	0.00001
Mobiluncus	0.00000
Amycolatopsis	0.00099
Pseudonocardia	0.00048
Actinoalloteichus	0.00029
Saccharomonospora	0.00029
Actinosynnema	0.00014
Allokutzneria	0.00012
Kutzneria	0.00009
Saccharopolyspora	0.00008
Saccharothrix	0.00007
Lentzea	0.00005
Alloactinosynnema	0.00005
Kibdelosporangium	0.00005
Prauserella	0.00001
Micromonospora	0.00117
