Streptococcus_mitis	0.14471
Streptococcus_pneumoniae	0.10803
Streptococcus_oralis	0.05876
Streptococcus_pseudopneumoniae	0.02600
Streptococcus_sp._oral_taxon_431	0.01574
Streptococcus_sanguinis	0.01203
Streptococcus_sp._NPS_308	0.00949
Streptococcus_salivarius	0.01088
Streptococcus_parasanguinis	0.00714
Streptococcus_gordonii	0.00518
Streptococcus_sp._oral_taxon_064	0.00926
Streptococcus_cristatus	0.00458
Streptococcus_sp._A12	0.00471
Streptococcus_australis	0.00273
Streptococcus_intermedius	0.00112
Streptococcus_anginosus	0.00055
Streptococcus_constellatus	0.00021
Streptococcus_suis	0.00176
Streptococcus_equinus	0.00317
Streptococcus_mutans	0.00148
Streptococcus_sp._I-P16	0.00198
Streptococcus_sp._I-G2	0.00204
Streptococcus_thermophilus	0.00124
Streptococcus_sp._FDAARGOS_192	0.00105
Streptococcus_dysgalactiae	0.00040
Streptococcus_equi	0.00022
Streptococcus_ruminantium	0.00025
Streptococcus_agalactiae	0.00073
Streptococcus_iniae	0.00022
Streptococcus_halotolerans	0.00022
Streptococcus_respiraculi	0.00020
Streptococcus_merionis	0.00017
Streptococcus_pluranimalium	0.00017
Streptococcus_ferus	0.00017
Streptococcus_acidominimus	0.00018
Streptococcus_sobrinus	0.00015
Streptococcus_infantarius	0.00094
Streptococcus_pyogenes	0.00017
Streptococcus_uberis	0.00014
Streptococcus_porcinus	0.00014
Streptococcus_gallolyticus	0.00029
Streptococcus_marmotae	0.00013
Streptococcus_sp._Z15	0.00011
Streptococcus_parauberis	0.00010
Streptococcus_himalayensis	0.00010
Streptococcus_pantholopis	0.00006
Streptococcus_pasteurianus	0.00010
Lactococcus_lactis	0.00015
Lactococcus_piscium	0.00006
Lactococcus_garvieae	0.00003
Lactococcus_raffinolactis	0.00003
Lactobacillus_casei	0.00054
Lactobacillus_paracasei	0.00067
Lactobacillus_acidophilus	0.00039
Lactobacillus_agilis	0.00010
Lactobacillus_salivarius	0.00007
Lactobacillus_mucosae	0.00003
Lactobacillus_sp._CBA3606	0.00004
Lactobacillus_paracollinoides	0.00002
Lactobacillus_kunkeei	0.00002
Lactobacillus_oligofermentans	0.00002
Lactobacillus_amylolyticus	0.00002
Lactobacillus_crustorum	0.00002
Lactobacillus_rhamnosus	0.00002
Lactobacillus_johnsonii	0.00002
Lactobacillus_curvatus	0.00002
Lactobacillus_fermentum	0.00002
Lactobacillus_kullabergensis	0.00002
Lactobacillus_buchneri	0.00002
Lactobacillus_delbrueckii	0.00006
Lactobacillus_sakei	0.00002
Lactobacillus_plantarum	0.00015
Pediococcus_damnosus	0.00008
Pediococcus_pentosaceus	0.00002
Enterococcus_faecium	0.00016
Enterococcus_cecorum	0.00010
Enterococcus_wangshanyuanii	0.00005
Enterococcus_faecalis	0.00004
Enterococcus_thailandicus	0.00004
Enterococcus_hirae	0.00002
Enterococcus_mundtii	0.00002
Enterococcus_gilvus	0.00002
Vagococcus_teuberi	0.00005
Vagococcus_penaei	0.00002
Aerococcus_christensenii	0.00005
Aerococcus_urinaeequi	0.00006
Aerococcus_sanguinicola	0.00003
Aerococcus_urinae	0.00002
Aerococcus_viridans	0.00003
Aerococcaceae_bacterium_ZY16052	0.00003
Jeotgalibaca_sp._PTS2502	0.00005
Jeotgalibaca_dankookensis	0.00002
Carnobacterium_maltaromaticum	0.00003
Carnobacterium_inhibens	0.00002
Carnobacterium_sp._17-4	0.00002
Marinilactibacillus_sp._15R	0.00002
Leuconostoc_mesenteroides	0.00003
Leuconostoc_lactis	0.00003
Weissella_cibaria	0.00004
Weissella_soli	0.00002
Lactobacillales_bacterium	0.00003
Gemella_morbillorum	0.00268
Exiguobacterium_sp._AT1b	0.00003
Exiguobacterium_antarcticum	0.00002
Exiguobacterium_oxidotolerans	0.00002
Exiguobacterium_sp._ZWU0009	0.00002
Staphylococcus_aureus	0.00064
Staphylococcus_simulans	0.00028
Staphylococcus_epidermidis	0.00027
Staphylococcus_capitis	0.00025
Staphylococcus_saprophyticus	0.00014
Staphylococcus_warneri	0.00014
Staphylococcus_sp._M0911	0.00007
Staphylococcus_pasteuri	0.00007
Staphylococcus_auricularis	0.00005
Staphylococcus_pettenkoferi	0.00003
Staphylococcus_hominis	0.00003
Staphylococcus_cohnii	0.00004
Staphylococcus_kloosii	0.00003
Staphylococcus_succinus	0.00003
Staphylococcus_schleiferi	0.00002
Staphylococcus_nepalensis	0.00002
Staphylococcus_simiae	0.00002
Staphylococcus_stepanovicii	0.00002
Staphylococcus_agnetis	0.00002
Staphylococcus_xylosus	0.00002
Staphylococcus_lugdunensis	0.00002
Macrococcus_caseolyticus	0.00002
Macrococcus_sp._IME1552	0.00002
Jeotgalicoccus_saudimassiliensis	0.00002
Bacillus_cereus	0.00056
Bacillus_mycoides	0.00006
Bacillus_thuringiensis	0.00011
Bacillus_pseudomycoides	0.00002
Bacillus_bombysepticus	0.00016
Bacillus_pseudofirmus	0.00005
Bacillus_coagulans	0.00003
Bacillus_sp._X1(2014)	0.00004
Bacillus_megaterium	0.00004
Bacillus_sp._FJAT-18017	0.00002
Bacillus_sp._FJAT-22090	0.00002
Bacillus_weihaiensis	0.00002
Bacillus_subtilis	0.00006
Bacillus_butanolivorans	0.00002
Bacillus_lehensis	0.00002
Bacillus_krulwichiae	0.00002
Bacillus_clausii	0.00002
Bacillus_lentus	0.00002
Bacillus_cohnii	0.00002
Lysinibacillus_sp._2017	0.00010
Lysinibacillus_sphaericus	0.00005
Lysinibacillus_fusiformis	0.00002
Lysinibacillus_sp._Marseille-P5727	0.00002
Virgibacillus_pantothenticus	0.00002
Virgibacillus_sp._6R	0.00002
Oceanobacillus_iheyensis	0.00002
Paraliobacillus_sp._X-1125	0.00002
Aeribacillus_pallidus	0.00003
Fictibacillus_arsenicus	0.00002
Paenibacillus_sp._Y412MC10	0.00004
Paenibacillus_yonginensis	0.00002
Paenibacillus_lautus	0.00002
Paenibacillus_sp._FSL_R7-0273	0.00002
