Cutibacterium	0.25827
Propionibacterium	0.00239
Pseudopropionibacterium	0.00164
Tessaracoccus	0.00078
Acidipropionibacterium	0.00018
Microlunatus	0.00014
Auraticoccus	0.00009
Propionimicrobium	0.00007
Nocardioides	0.00083
Aeromicrobium	0.00033
Micropruina	0.00028
Marmoricola	0.00033
Friedmanniella	0.00025
Kribbella	0.00017
Actinopolymorpha	0.00010
Pimelobacter	0.00009
Rothia	0.01517
Micrococcus	0.00591
Kocuria	0.00287
Arthrobacter	0.00050
Pseudarthrobacter	0.00017
Glutamicibacter	0.00010
Sinomonas	0.00007
Auritidibacter	0.00005
Renibacterium	0.00002
Zhihengliuella	0.00004
Neomicrococcus	0.00002
Psychromicrobium	0.00002
Dermacoccus	0.00990
Kytococcus	0.00225
Luteipulveratus	0.00026
Janibacter	0.00518
Intrasporangium	0.00026
Serinicoccus	0.00019
Ornithinimicrobium	0.00017
Phycicoccus	0.00017
Arsenicicoccus	0.00010
Microbacterium	0.00417
Leifsonia	0.00026
Curtobacterium	0.00020
Agrococcus	0.00018
Microterricola	0.00016
Clavibacter	0.00013
Plantibacter	0.00010
Frondihabitans	0.00010
Microcella	0.00010
Cryobacterium	0.00010
Agromyces	0.00011
Rathayibacter	0.00002
Pontimonas	0.00002
Cnuibacter	0.00020
Brachybacterium	0.00084
Dermabacter	0.00011
Brevibacterium	0.00065
Cellulomonas	0.00030
Paraoerskovia	0.00005
Cellulosimicrobium	0.00017
Isoptericola	0.00008
Xylanimonas	0.00005
Beutenbergia	0.00017
Miniimonas	0.00010
Sanguibacter	0.00010
Dermatophilus	0.00002
Jonesia	0.00002
Actinomyces	0.02544
Actinotignum	0.00014
Trueperella	0.00007
Mobiluncus	0.00005
Arcanobacterium	0.00005
Corynebacterium	0.01405
Mycobacterium	0.00296
Mycolicibacterium	0.00220
Mycobacteroides	0.00034
Mycolicibacter	0.00010
Hoyosella	0.00002
Rhodococcus	0.00124
Nocardia	0.00058
Lawsonella	0.00126
Gordonia	0.00086
Dietzia	0.00054
Tsukamurella	0.00003
Segniliparus	0.00002
Bifidobacterium	0.01046
Gardnerella	0.00252
Streptomyces	0.00234
Kitasatospora	0.00017
Streptacidiphilus	0.00003
Amycolatopsis	0.00032
Pseudonocardia	0.00027
Actinosynnema	0.00016
Actinoalloteichus	0.00017
Alloactinosynnema	0.00013
Saccharopolyspora	0.00010
Kibdelosporangium	0.00010
Kutzneria	0.00008
Lentzea	0.00008
Prauserella	0.00005
Saccharomonospora	0.00003
Saccharothrix	0.00003
Micromonospora	0.00036
Actinoplanes	0.00009
Salinispora	0.00007
Plantactinospora	0.00007
Geodermatophilus	0.00019
Modestobacter	0.00018
Blastococcus	0.00003
Kineococcus	0.00036
Frankia	0.00016
Nocardiopsis	0.00006
Streptosporangium	0.00003
Thermomonospora	0.00005
Thermobispora	0.00012
Catenulispora	0.00009
Jiangella	0.00005
Nakamurella	0.00005
Stackebrandtia	0.00002
Olsenella	0.00108
Atopobium	0.00009
Coriobacterium	0.00010
Collinsella	0.00004
Eggerthella	0.00052
Gordonibacter	0.00009
Cryptobacterium	0.00005
Adlercreutzia	0.00005
Rubrobacter	0.00167
Euzebya	0.00007
Conexibacter	0.00007
Acidimicrobium	0.00005
Staphylococcus	0.13571
Macrococcus	0.00005
Bacillus	0.00211
Lysinibacillus	0.00009
Anoxybacillus	0.00010
Geobacillus	0.00002
Exiguobacterium	0.00087
Gemella	0.00085
Paenibacillus	0.00016
Brevibacillus	0.00005
Thermobacillus	0.00002
Aneurinibacillus	0.00005
Planococcus	0.00005
Solibacillus	0.00005
Sporosarcina	0.00002
Alicyclobacillus	0.00002
Novibacillus	0.00002
Streptococcus	0.06257
Lactococcus	0.00017
Leuconostoc	0.00047
Weissella	0.00021
Aerococcus	0.00061
Lactobacillus	0.00045
Enterococcus	0.00012
Vagococcus	0.00002
Melissococcus	0.00002
Carnobacterium	0.00005
Veillonella	0.00645
Dialister	0.00014
Megasphaera	0.00012
Selenomonas	0.00557
Acidaminococcus	0.00005
Lachnoclostridium	0.00041
Blautia	0.00012
Roseburia	0.00011
Anaerostipes	0.00008
Lachnoanaerobaculum	0.00007
Cellulosilyticum	0.00002
Faecalibacterium	0.00024
Ruminococcus	0.00014
Flavonifractor	0.00012
Eubacterium	0.00022
Acetobacterium	0.00002
Clostridium	0.00018
Mordavella	0.00003
Clostridioides	0.00014
Filifactor	0.00007
Mogibacterium	0.00018
Oscillibacter	0.00024
